,formula,coordination,e_2p,e_diff,e_o,e_oh,E = -10.0,E = -9.979966611018364,E = -9.959933222036728,E = -9.939899833055092,E = -9.919866444073456,E = -9.89983305509182,E = -9.879799666110184,E = -9.859766277128548,E = -9.839732888146912,E = -9.819699499165276,E = -9.79966611018364,E = -9.779632721202002,E = -9.759599332220366,E = -9.73956594323873,E = -9.719532554257095,E = -9.699499165275459,E = -9.679465776293823,E = -9.659432387312187,E = -9.63939899833055,E = -9.619365609348915,E = -9.599332220367279,E = -9.579298831385643,E = -9.559265442404007,E = -9.53923205342237,E = -9.519198664440735,E = -9.499165275459099,E = -9.479131886477463,E = -9.459098497495827,E = -9.43906510851419,E = -9.419031719532555,E = -9.398998330550919,E = -9.378964941569283,E = -9.358931552587647,E = -9.33889816360601,E = -9.318864774624373,E = -9.298831385642737,E = -9.278797996661101,E = -9.258764607679465,E = -9.23873121869783,E = -9.218697829716193,E = -9.198664440734557,E = -9.178631051752921,E = -9.158597662771285,E = -9.13856427378965,E = -9.118530884808013,E = -9.098497495826377,E = -9.078464106844741,E = -9.058430717863105,E = -9.03839732888147,E = -9.018363939899833,E = -8.998330550918197,E = -8.978297161936561,E = -8.958263772954925,E = -8.93823038397329,E = -8.918196994991654,E = -8.898163606010016,E = -8.878130217028382,E = -8.858096828046744,E = -8.838063439065108,E = -8.818030050083472,E = -8.797996661101836,E = -8.7779632721202,E = -8.757929883138564,E = -8.737896494156928,E = -8.717863105175292,E = -8.697829716193656,E = -8.67779632721202,E = -8.657762938230384,E = -8.637729549248748,E = -8.617696160267112,E = -8.597662771285476,E = -8.57762938230384,E = -8.557595993322204,E = -8.537562604340568,E = -8.517529215358932,E = -8.497495826377296,E = -8.47746243739566,E = -8.457429048414024,E = -8.437395659432386,E = -8.417362270450752,E = -8.397328881469114,E = -8.377295492487479,E = -8.357262103505843,E = -8.337228714524207,E = -8.31719532554257,E = -8.297161936560935,E = -8.277128547579299,E = -8.257095158597663,E = -8.237061769616027,E = -8.21702838063439,E = -8.196994991652755,E = -8.176961602671119,E = -8.156928213689483,E = -8.136894824707847,E = -8.11686143572621,E = -8.096828046744575,E = -8.076794657762939,E = -8.056761268781303,E = -8.036727879799667,E = -8.016694490818029,E = -7.996661101836394,E = -7.976627712854758,E = -7.956594323873122,E = -7.936560934891485,E = -7.916527545909849,E = -7.896494156928213,E = -7.876460767946577,E = -7.856427378964941,E = -7.836393989983305,E = -7.816360601001669,E = -7.796327212020033,E = -7.776293823038397,E = -7.756260434056761,E = -7.736227045075125,E = -7.716193656093489,E = -7.696160267111853,E = -7.676126878130217,E = -7.6560934891485815,E = -7.6360601001669455,E = -7.6160267111853095,E = -7.595993322203673,E = -7.575959933222037,E = -7.555926544240401,E = -7.535893155258765,E = -7.515859766277129,E = -7.495826377295493,E = -7.475792988313856,E = -7.45575959933222,E = -7.435726210350584,E = -7.415692821368948,E = -7.395659432387312,E = -7.375626043405676,E = -7.35559265442404,E = -7.335559265442404,E = -7.315525876460768,E = -7.295492487479132,E = -7.275459098497496,E = -7.25542570951586,E = -7.235392320534224,E = -7.215358931552588,E = -7.195325542570952,E = -7.175292153589316,E = -7.155258764607679,E = -7.135225375626043,E = -7.115191986644407,E = -7.095158597662771,E = -7.075125208681135,E = -7.055091819699499,E = -7.0350584307178625,E = -7.0150250417362265,E = -6.994991652754591,E = -6.974958263772955,E = -6.954924874791319,E = -6.934891485809683,E = -6.914858096828047,E = -6.894824707846411,E = -6.874791318864775,E = -6.854757929883139,E = -6.834724540901503,E = -6.814691151919867,E = -6.794657762938231,E = -6.774624373956595,E = -6.754590984974959,E = -6.734557595993323,E = -6.714524207011687,E = -6.69449081803005,E = -6.674457429048414,E = -6.654424040066778,E = -6.634390651085142,E = -6.614357262103506,E = -6.594323873121869,E = -6.574290484140233,E = -6.554257095158597,E = -6.534223706176961,E = -6.514190317195325,E = -6.494156928213689,E = -6.474123539232053,E = -6.454090150250417,E = -6.434056761268781,E = -6.414023372287145,E = -6.393989983305509,E = -6.373956594323873,E = -6.353923205342237,E = -6.333889816360601,E = -6.3138564273789655,E = -6.2938230383973295,E = -6.2737896494156935,E = -6.253756260434057,E = -6.233722871452421,E = -6.213689482470785,E = -6.193656093489149,E = -6.173622704507513,E = -6.153589315525877,E = -6.13355592654424,E = -6.113522537562604,E = -6.093489148580968,E = -6.073455759599332,E = -6.053422370617696,E = -6.03338898163606,E = -6.013355592654424,E = -5.993322203672788,E = -5.973288814691152,E = -5.953255425709516,E = -5.93322203672788,E = -5.913188647746244,E = -5.893155258764608,E = -5.873121869782971,E = -5.853088480801335,E = -5.833055091819699,E = -5.813021702838063,E = -5.792988313856427,E = -5.772954924874791,E = -5.752921535893155,E = -5.732888146911519,E = -5.712854757929883,E = -5.692821368948247,E = -5.672787979966611,E = -5.6527545909849755,E = -5.632721202003339,E = -5.612687813021703,E = -5.592654424040067,E = -5.572621035058431,E = -5.552587646076795,E = -5.532554257095159,E = -5.512520868113523,E = -5.492487479131887,E = -5.472454090150251,E = -5.452420701168615,E = -5.432387312186979,E = -5.412353923205342,E = -5.392320534223706,E = -5.37228714524207,E = -5.352253756260434,E = -5.332220367278798,E = -5.312186978297162,E = -5.292153589315526,E = -5.27212020033389,E = -5.252086811352254,E = -5.232053422370618,E = -5.212020033388982,E = -5.191986644407345,E = -5.171953255425709,E = -5.151919866444073,E = -5.131886477462437,E = -5.111853088480801,E = -5.091819699499165,E = -5.071786310517529,E = -5.051752921535893,E = -5.031719532554257,E = -5.011686143572621,E = -4.9916527545909855,E = -4.971619365609349,E = -4.951585976627713,E = -4.931552587646077,E = -4.911519198664441,E = -4.891485809682805,E = -4.871452420701169,E = -4.851419031719533,E = -4.831385642737897,E = -4.811352253756261,E = -4.791318864774625,E = -4.771285475792989,E = -4.751252086811352,E = -4.731218697829716,E = -4.71118530884808,E = -4.691151919866444,E = -4.671118530884808,E = -4.651085141903172,E = -4.631051752921536,E = -4.6110183639399,E = -4.590984974958264,E = -4.570951585976628,E = -4.550918196994992,E = -4.530884808013355,E = -4.510851419031719,E = -4.490818030050083,E = -4.470784641068447,E = -4.450751252086811,E = -4.430717863105175,E = -4.410684474123539,E = -4.390651085141903,E = -4.370617696160267,E = -4.350584307178631,E = -4.3305509181969954,E = -4.310517529215359,E = -4.290484140233723,E = -4.270450751252087,E = -4.250417362270451,E = -4.230383973288815,E = -4.210350584307179,E = -4.190317195325543,E = -4.170283806343907,E = -4.150250417362271,E = -4.130217028380635,E = -4.110183639398999,E = -4.090150250417362,E = -4.070116861435726,E = -4.05008347245409,E = -4.030050083472454,E = -4.010016694490818,E = -3.989983305509182,E = -3.969949916527546,E = -3.94991652754591,E = -3.929883138564274,E = -3.909849749582638,E = -3.889816360601002,E = -3.869782971619366,E = -3.8497495826377293,E = -3.8297161936560933,E = -3.8096828046744573,E = -3.7896494156928213,E = -3.7696160267111853,E = -3.7495826377295494,E = -3.7295492487479134,E = -3.7095158597662774,E = -3.6894824707846414,E = -3.6694490818030054,E = -3.6494156928213695,E = -3.6293823038397326,E = -3.6093489148580966,E = -3.5893155258764606,E = -3.5692821368948247,E = -3.5492487479131887,E = -3.5292153589315527,E = -3.5091819699499167,E = -3.4891485809682807,E = -3.4691151919866448,E = -3.4490818030050088,E = -3.429048414023373,E = -3.409015025041736,E = -3.3889816360601,E = -3.368948247078464,E = -3.348914858096828,E = -3.328881469115192,E = -3.308848080133556,E = -3.28881469115192,E = -3.268781302170284,E = -3.248747913188648,E = -3.228714524207012,E = -3.208681135225376,E = -3.1886477462437393,E = -3.1686143572621033,E = -3.1485809682804673,E = -3.1285475792988313,E = -3.1085141903171953,E = -3.0884808013355594,E = -3.0684474123539234,E = -3.0484140233722874,E = -3.0283806343906514,E = -3.0083472454090154,E = -2.9883138564273795,E = -2.9682804674457426,E = -2.9482470784641066,E = -2.9282136894824706,E = -2.9081803005008346,E = -2.8881469115191987,E = -2.8681135225375627,E = -2.8480801335559267,E = -2.8280467445742907,E = -2.8080133555926547,E = -2.7879799666110188,E = -2.767946577629383,E = -2.747913188647746,E = -2.72787979966611,E = -2.707846410684474,E = -2.687813021702838,E = -2.667779632721202,E = -2.647746243739566,E = -2.62771285475793,E = -2.607679465776294,E = -2.587646076794658,E = -2.567612687813022,E = -2.547579298831386,E = -2.5275459098497493,E = -2.5075125208681133,E = -2.4874791318864773,E = -2.4674457429048413,E = -2.4474123539232053,E = -2.4273789649415694,E = -2.4073455759599334,E = -2.3873121869782974,E = -2.3672787979966614,E = -2.3472454090150254,E = -2.3272120200333895,E = -2.3071786310517535,E = -2.2871452420701166,E = -2.2671118530884806,E = -2.2470784641068446,E = -2.2270450751252087,E = -2.2070116861435727,E = -2.1869782971619367,E = -2.1669449081803007,E = -2.1469115191986647,E = -2.1268781302170288,E = -2.106844741235393,E = -2.086811352253757,E = -2.06677796327212,E = -2.046744574290484,E = -2.026711185308848,E = -2.006677796327212,E = -1.986644407345576,E = -1.96661101836394,E = -1.946577629382304,E = -1.926544240400668,E = -1.906510851419032,E = -1.8864774624373961,E = -1.8664440734557601,E = -1.8464106844741242,E = -1.8263772954924882,E = -1.8063439065108522,E = -1.7863105175292162,E = -1.7662771285475802,E = -1.7462437395659425,E = -1.7262103505843065,E = -1.7061769616026705,E = -1.6861435726210345,E = -1.6661101836393986,E = -1.6460767946577626,E = -1.6260434056761266,E = -1.6060100166944906,E = -1.5859766277128546,E = -1.5659432387312187,E = -1.5459098497495827,E = -1.5258764607679467,E = -1.5058430717863107,E = -1.4858096828046747,E = -1.4657762938230388,E = -1.4457429048414028,E = -1.4257095158597668,E = -1.4056761268781308,E = -1.3856427378964948,E = -1.3656093489148589,E = -1.3455759599332229,E = -1.325542570951587,E = -1.305509181969951,E = -1.2854757929883132,E = -1.2654424040066772,E = -1.2454090150250412,E = -1.2253756260434052,E = -1.2053422370617692,E = -1.1853088480801333,E = -1.1652754590984973,E = -1.1452420701168613,E = -1.1252086811352253,E = -1.1051752921535893,E = -1.0851419031719534,E = -1.0651085141903174,E = -1.0450751252086814,E = -1.0250417362270454,E = -1.0050083472454094,E = -0.9849749582637735,E = -0.9649415692821375,E = -0.9449081803005015,E = -0.9248747913188655,E = -0.9048414023372295,E = -0.8848080133555936,E = -0.8647746243739576,E = -0.8447412353923198,E = -0.8247078464106838,E = -0.8046744574290479,E = -0.7846410684474119,E = -0.7646076794657759,E = -0.7445742904841399,E = -0.7245409015025039,E = -0.704507512520868,E = -0.684474123539232,E = -0.664440734557596,E = -0.64440734557596,E = -0.624373956594324,E = -0.6043405676126881,E = -0.5843071786310521,E = -0.5642737896494161,E = -0.5442404006677801,E = -0.5242070116861441,E = -0.5041736227045082,E = -0.4841402337228722,E = -0.4641068447412362,E = -0.4440734557596002,E = -0.42404006677796424,E = -0.4040066777963265,E = -0.3839732888146905,E = -0.3639398998330545,E = -0.34390651085141855,E = -0.32387312186978257,E = -0.3038397328881466,E = -0.2838063439065106,E = -0.2637729549248746,E = -0.24373956594323865,E = -0.22370617696160267,E = -0.20367278797996669,E = -0.1836393989983307,E = -0.16360601001669473,E = -0.14357262103505875,E = -0.12353923205342277,E = -0.10350584307178679,E = -0.0834724540901508,E = -0.06343906510851482,E = -0.043405676126878845,E = -0.023372287145242865,E = -0.003338898163606885,E = 0.016694490818029095,E = 0.03672787979966685,E = 0.05676126878130283,E = 0.07679465776293881,E = 0.09682804674457479,E = 0.11686143572621077,E = 0.13689482470784675,E = 0.15692821368948273,E = 0.1769616026711187,E = 0.1969949916527547,E = 0.21702838063439067,E = 0.23706176961602665,E = 0.25709515859766263,E = 0.2771285475792986,E = 0.2971619365609346,E = 0.31719532554257057,E = 0.33722871452420655,E = 0.35726210350584253,E = 0.3772954924874785,E = 0.3973288814691145,E = 0.41736227045075047,E = 0.43739565943238645,E = 0.45742904841402243,E = 0.4774624373956584,E = 0.49749582637729617,E = 0.5175292153589321,E = 0.5375626043405681,E = 0.5575959933222041,E = 0.5776293823038401,E = 0.5976627712854761,E = 0.617696160267112,E = 0.637729549248748,E = 0.657762938230384,E = 0.67779632721202,E = 0.697829716193656,E = 0.717863105175292,E = 0.7378964941569279,E = 0.7579298831385639,E = 0.7779632721201999,E = 0.7979966611018359,E = 0.8180300500834718,E = 0.8380634390651078,E = 0.8580968280467438,E = 0.8781302170283798,E = 0.8981636060100158,E = 0.9181969949916517,E = 0.9382303839732895,E = 0.9582637729549255,E = 0.9782971619365615,E = 0.9983305509181974,E = 1.0183639398998334,E = 1.0383973288814694,E = 1.0584307178631054,E = 1.0784641068447414,E = 1.0984974958263773,E = 1.1185308848080133,E = 1.1385642737896493,E = 1.1585976627712853,E = 1.1786310517529213,E = 1.1986644407345572,E = 1.2186978297161932,E = 1.2387312186978292,E = 1.2587646076794652,E = 1.2787979966611012,E = 1.2988313856427371,E = 1.3188647746243731,E = 1.338898163606009,E = 1.358931552587645,E = 1.3789649415692828,E = 1.3989983305509188,E = 1.4190317195325548,E = 1.4390651085141908,E = 1.4590984974958268,E = 1.4791318864774627,E = 1.4991652754590987,E = 1.5191986644407347,E = 1.5392320534223707,E = 1.5592654424040067,E = 1.5792988313856426,E = 1.5993322203672786,E = 1.6193656093489146,E = 1.6393989983305506,E = 1.6594323873121866,E = 1.6794657762938225,E = 1.6994991652754585,E = 1.7195325542570945,E = 1.7395659432387305,E = 1.7595993322203665,E = 1.7796327212020024,E = 1.7996661101836384,E = 1.8196994991652762,E = 1.8397328881469122,E = 1.8597662771285481,E = 1.8797996661101841,E = 1.89983305509182,E = 1.919866444073456,E = 1.939899833055092,E = 1.959933222036728,E = 1.979966611018364,E = 2.0
0,Ag,1.0,-1.0,2.31,1.03,-1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36440677068679e-06,1.8416739654356589e-06,1.8416739654356589e-06,1.8416739654356589e-06,1.8416739654356589e-06,3.6833479308713178e-06,3.6833479308713178e-06,5.0907988343061e-06,5.525021896306976e-06,1.6153140950562327e-05,1.984263804325486e-05,2.3532135135947237e-05,2.8659828941180642e-05,3.419714916112973e-05,4.1576143346514796e-05,4.8955137531899546e-05,5.817580568272028e-05,6.886541635518747e-05,8.177558159870074e-05,9.616698768750226e-05,0.0001109249760582724,0.00012901817756340872,0.00014746566302687122,0.00016926065994834225,0.00019139764250449728,0.00022794447863491688,0.0002552952432618012,0.00028296954603790477,0.00031064384881400914,0.0003367754191266125,0.0003626018987754601,0.0004031617701477922,0.0004255853958822405,0.00044615504932761084,0.0004693229696088917,0.0004851537407509803,0.000503595077052621,0.0005491620264210652,0.00057289708389711,0.0006511823090086964,0.0007058062665860916,0.0008242907147292022,0.0009317179860519806,0.001080192880262753,0.0012924804553060693,0.001493416554644308,0.0017031285225130254,0.0019893519897660255,0.0022875238626078906,0.0027010433116730482,0.0031288853884520245,0.0036420187993551523,0.004175390024185953,0.004764134451216292,0.00544218131062666,0.006178628604601099,0.007038799494081857,0.007979590506909346,0.009008846743734962,0.010077594742524532,0.011219049508313202,0.012398605403119965,0.013615117760471916,0.014887003320023308,0.016123852800266365,0.017342162557618637,0.018578051846243317,0.01968632942434208,0.02061492357469731,0.02153699038977935,0.02227488980831786,0.02301278922685633,0.023566521248851276,0.02393892371248309,0.024307873421752346,0.02449265573447802,0.024494263740294262,0.024494263740294262,0.024310096343750698,0.02412592894720713,0.02412592894720713,0.023939680059387115,0.023754897746661428,0.023573426757576434,0.023389259361032866,0.023209633120494223,0.023389259361032866,0.023941761550663566,0.023948147455214834,0.02431709716448409,0.02469366261066883,0.025247394632663768,0.025985294051202236,0.026907360866284313,0.027839503083010305,0.02914120992518771,0.03062831399627284,0.0324730625426191,0.034514513551881364,0.036728211807496886,0.03915360725712917,0.04192103753473964,0.044887629939994414,0.0482081773234177,0.0517128921033844,0.05521760688335125,0.05855560866260371,0.062024799734729776,0.06516056480542735,0.0680928633352057,0.07045151578243125,0.07243937377184118,0.07354622289964893,0.07421946080705706,0.0741970870817708,0.07343681393794603,0.07249114356521345,0.07133585748974053,0.06967527633993784,0.06785597609978848,0.06635411404033242,0.06474688916765195,0.06348316569804383,0.0625610988829618,0.06185172235153071,0.06151191044555101,0.061725830561566226,0.06212514790648923,0.06286304732502773,0.06381671160812774,0.06470718095519185,0.06547790767411257,0.06655131458535599,0.06732327113664095,0.06802711342243298,0.06872972587586078,0.06891450818858645,0.06917390750543093,0.0690627737038372,0.06902502707399806,0.06869443891075007,0.06865546244854669,0.068470680135821,0.06832610411766295,0.06832610411766295,0.06855170764113837,0.0689206573504076,0.06910543966313329,0.0696585567689461,0.07002750647821535,0.07062513429187058,0.07117886631386551,0.07173259833586043,0.07219361944507782,0.0723777868416214,0.07256195423816496,0.0726583546480352,0.0729302890312521,0.07274612163470853,0.0725119092846835,0.07214295957541425,0.07153856768375576,0.07103672536378863,0.07029944086143225,0.06950903682468385,0.06877113740614532,0.06816305601739413,0.06724037428612994,0.06642885095310679,0.06587573384729396,0.06544997510653999,0.0649536670322119,0.06458471732294266,0.06403160021712985,0.0636626505078606,0.06323381718619606,0.06255641629623497,0.06194218574566262,0.06102011893058056,0.060098052115498506,0.05892885971056699,0.05775843747327126,0.0560984712396507,0.054373702064177916,0.05234478612128813,0.050183804629965426,0.04785197175202284,0.045386843493283,0.042988362924941854,0.04040571496005713,0.03800723439171598,0.03549430869814042,0.03328061044252495,0.03106691218690948,0.028924780951149497,0.026895865008259683,0.025051116461913457,0.023463947080512634,0.021988148243435587,0.020920441605200426,0.020216811465491216,0.01918583377081379,0.018417339812550334,0.01769932832063191,0.017098179189459793,0.01653906911053608,0.01601201737930887,0.015285009048729911,0.014863817597918594,0.014455837313821922,0.014344102739118287,0.014420307149361208,0.014481931282009997,0.01466274984502576,0.015008167326921631,0.01557684427180669,0.016311763806526648,0.01723863895869475,0.018287811408284785,0.01941422901375598,0.020705245538107347,0.02181209466591508,0.022918943793722817,0.023936393332393703,0.024674292750932192,0.025137395351426037,0.02550634506069529,0.02559926811955566,0.02550679394950824,0.025322011636782563,0.024859357925101667,0.0243999448217005,0.023751893881111773,0.023013994462573285,0.02217993137689467,0.021073082249086935,0.02043196141387068,0.019596053579645726,0.018469479785464274,0.017668807878306873,0.017623035977374957,0.01681613127979565,0.016354064813068652,0.016184468470376488,0.016268118593210562,0.01674191889052468,0.017651134264858617,0.01949002973152537,0.021623718168104895,0.024232358640007622,0.027289958640215543,0.03129869254343415,0.036124720768045036,0.041689878243558645,0.047885702979192556,0.05474433664378592,0.062193148412488145,0.07009004345393616,0.07783798734859029,0.08529022727500855,0.09226075108809963,0.09801104445314363,0.10302097873492065,0.1066240555073786,0.1087488737780311,0.10928020747809243,0.10953797726705433,0.10802774004919792,0.10502678305310553,0.10145558661010937,0.09729411675099606,0.09274780467388674,0.0882551563319906,0.08641483518215547,0.08448758948081676,0.08226845229157045,0.08097384158213464,0.08066531968608186,0.08152653439578172,0.08343417042007287,0.08750960120698441,0.09254543268377133,0.09845610233827337,0.11146376254246113,0.12265251297827462,0.1342304869098819,0.15094673120505486,0.16773249484919653,0.1850560334404075,0.20355831715943903,0.22384747658833695,0.24544877491244188,0.2749524533303392,0.2984138731053432,0.3242403527541904,0.35006683240303754,0.37723619675619735,0.4049104995323014,0.4344264762738411,0.4657841269808164,0.5026117030941806,0.5386133852833463,0.5773500301757065,0.6160866750680667,0.6562153979593125,0.6954016388182263,0.7341382837105864,0.76778105518773,0.7977281804103595,0.8239796593784757,0.8436775461524605,0.8555652902599703,0.8596613391864681,0.8571669009479079,0.846880767528336,0.8306630603786517,0.807442165068282,0.7783019943514422,0.7454661773800888,0.7122607035458568,0.6753718817807534,0.6388281202312442,0.6071192601468535,0.5720721123471857,0.5385400257828228,0.5087035854729736,0.482877105824124,0.45858413489604555,0.43798681022248054,0.41953932475901823,0.4041957517080201,0.3894439124990714,0.37993967575086834,0.37099027787378797,0.3628097711908248,0.35938539521005136,0.3575375720827946,0.3517597273982108,0.3517597273982108,0.3517597273982108,0.3485328317493239,0.3480763794673395,0.33973172090956094,0.33723611433025436,0.33538829120299757,0.33005460047675594,0.32432594908674134,0.31529661210598614,0.30625497680158764,0.2933448115580746,0.27875970687190643,0.2603183705702653,0.24724761996579292,0.23264406779416127,0.21788607942339144,0.2048337763043825,0.19021177664728744,0.1784980507447355,0.16703587167938239,0.1564858500548365,0.14537649144729575,0.13688012384364617,0.1300053148088822,0.1229611670813064,0.11868444963134096,0.11588599068318096,0.1132834532543857,0.11254493891966508,0.11306757155574945,0.1141688157225572,0.11527566485036493,0.1154729576328158,0.11330698302209416,0.11363128366738015,0.1132648643382003,0.1110620439498464,0.10682531757378484,0.10239799177791487,0.09686334336877687,0.09058949499337521,0.08376245879679983,0.07675241432068415,0.06973035438236999,0.06219067952401738,0.05645895047851144,0.05058300206623298,0.04598175030283252,0.042125706236794985,0.03918749528792565,0.036995721868783464,0.03570470534443216,0.034606394327813074,0.034255135757103254,0.034478374927858484,0.035370522996099676,0.03592364010191249,0.036453531823526786,0.03668599473701372,0.03667499696109658,0.03761052121682423,0.0385332029480884,0.039455884679352585,0.04065508806855223,0.04096474755954191,0.04282602812744431,0.04487270592425449,0.047271186492595645,0.050056378624126444,0.05302696798456503,0.05634751536798824,0.05966806275141144,0.06300944656966563,0.06647187356378835,0.06942347123794235,0.07214553914879812,0.07431264520529489,0.07574062201088871,0.07624530216903627,0.07622016132093047,0.07540560952571036,0.07366653125067975,0.07105689768914289,0.06805009898932042,0.06436060189662797,0.060584613768340075,0.056399660260231764,0.05252538085481359,0.04846693405285189,0.044408487250890194,0.04056611277158111,0.03709330291772339,0.03395692293084374,0.03088804229327489,0.028305394328390167,0.025906913760049017,0.023983551254400198,0.02272812915325063,0.021658104281008787,0.021104372259013855,0.020810915809422945,0.02062674841287938,0.020889483650011847,0.02140331683553021,0.021915920188684337,0.02185513879866315,0.02277782052992732,0.023842311156530044
